n_points,r2,mse,mae,mape
75,0.868769044495093,0.0021082284596672697,0.02306755920227965,0.1383610333504939
76,0.8680656779374458,0.002119528060349933,0.02300870652342924,0.13864737763521992
77,0.8711701746050599,0.002069654246641694,0.02287547720374416,0.13735392569227783
78,0.8721925002056382,0.0020532305612551683,0.02267119111388216,0.13549690653318625
79,0.8705822813731199,0.0020790987655667677,0.023020463156443363,0.13929472861497985
80,0.8708560541972116,0.002074700598556454,0.02299457193958285,0.13870377561285932
81,0.8721145517405116,0.002054482805224094,0.022787534159516353,0.13650738167625848
82,0.8684240908570078,0.0021137701481681176,0.023576970049613368,0.14476173780365645
83,0.8692781091684609,0.002100050323433509,0.0234194882525662,0.14412037957121052
84,0.8691310331485581,0.0021024131032342116,0.02345155361373705,0.14431203334549342
85,0.8692404826184554,0.002100654794865235,0.023401318655439266,0.143290623623012
86,0.869495883061379,0.0020965517806007146,0.02332143346361336,0.14264292469036316
87,0.8698498540782692,0.002090865227692264,0.023037361565202693,0.1403404480833863
88,0.8698971744234358,0.002090105025207891,0.022999902509946882,0.1401915333107276
89,0.8695579462785468,0.0020955547335226987,0.023049647449661873,0.1405130129191561
90,0.869528723618256,0.0020960241962638274,0.02302478114669124,0.14011728303126605
91,0.8708884588438448,0.0020741800171281254,0.022556325304514593,0.13688521959473787
92,0.8712059749882498,0.002069079112623826,0.02234685985870089,0.1369993715653752
93,0.8712253737924075,0.0020687674703679924,0.02229607215884729,0.1371945127085616
94,0.8712995517704086,0.002067575799365516,0.02230319653458075,0.13717375560048423
95,0.8726460690407993,0.002045943966998303,0.021981074884580894,0.13261025073776678
96,0.8723125354996555,0.002051302191366844,0.02210859860822366,0.13422743922925862
97,0.8721462717745115,0.002053973222114201,0.022376301649872643,0.13691916842255908
98,0.8752082890388669,0.0020047818410420335,0.021305390765590702,0.12368287765742136
99,0.8754081257687054,0.0020015714591659624,0.021207645412920747,0.12245818458696989
100,0.8755657335451956,0.001999039486442125,0.021183827417648536,0.12232840221840498
101,0.8755913157771354,0.0019986285072701015,0.02122664693978181,0.12278252636009626
102,0.8760824264273478,0.001990738802850593,0.021046334297024804,0.12066186857888081
103,0.8762019112634029,0.0019888192760826842,0.021015448057771474,0.12057552187630013
104,0.8770143969623697,0.001975766673767596,0.02084427554914745,0.11969717494392729
105,0.8752439877850503,0.002004208339825124,0.021071337745938386,0.12058212938065166
106,0.8771325972212366,0.0019738677837631423,0.02125032448805829,0.12392979590277049
107,0.8780624445990748,0.001958929763251418,0.021007089398876876,0.12347133029203011
108,0.872349382917046,0.002050710236719336,0.021997920995243656,0.12893177176007747
109,0.8762274136393501,0.001988409579799103,0.02194870125458582,0.12919237307408812
110,0.8779565938874307,0.001960630257482413,0.021936353535350724,0.12987287110765472
